Week,Airports,Class,Passengers
1992-01-06,SYD-OOL,Business,93.0
1992-01-13,SYD-OOL,Business,86.0
1992-01-20,SYD-OOL,Business,83.0
1992-01-27,SYD-OOL,Business,82.0
1992-02-03,SYD-OOL,Business,97.0
1992-02-10,SYD-OOL,Business,89.0
1992-02-17,SYD-OOL,Business,136.0
1992-02-24,SYD-OOL,Business,105.0
1992-03-02,SYD-OOL,Business,84.0
1992-03-09,SYD-OOL,Business,253.0
1992-03-16,SYD-OOL,Business,655.0
1992-03-23,SYD-OOL,Business,399.0
1992-03-30,SYD-OOL,Business,555.0
1992-04-06,SYD-OOL,Business,636.0
1992-04-13,SYD-OOL,Business,630.0
1992-04-20,SYD-OOL,Business,527.0
1992-04-27,SYD-OOL,Business,386.0
1992-05-04,SYD-OOL,Business,622.0
1992-05-11,SYD-OOL,Business,487.0
1992-05-18,SYD-OOL,Business,437.0
1992-05-25,SYD-OOL,Business,419.0
1992-06-01,SYD-OOL,Business,463.0
1992-06-08,SYD-OOL,Business,295.0
1992-06-15,SYD-OOL,Business,240.0
1992-06-22,SYD-OOL,Business,255.0
1992-06-29,SYD-OOL,Business,355.0
1992-07-06,SYD-OOL,Business,343.0
1992-07-13,SYD-OOL,Business,270.0
1992-07-20,SYD-OOL,Business,233.0
1992-07-27,SYD-OOL,Business,186.0
1992-08-03,SYD-OOL,Business,255.0
1992-08-10,SYD-OOL,Business,266.0
1992-08-17,SYD-OOL,Business,280.0
1992-08-24,SYD-OOL,Business,231.0
1992-08-31,SYD-OOL,Business,200.0
1992-09-07,SYD-OOL,Business,293.0
1992-09-14,SYD-OOL,Business,235.0
1992-09-21,SYD-OOL,Business,318.0
1992-09-28,SYD-OOL,Business,359.0
1992-10-05,SYD-OOL,Business,269.0
1992-10-12,SYD-OOL,Business,167.0
1992-10-19,SYD-OOL,Business,251.0
1992-10-26,SYD-OOL,Business,234.0
1992-11-02,SYD-OOL,Business,259.0
1992-11-09,SYD-OOL,Business,339.0
1992-11-16,SYD-OOL,Business,309.0
1987-06-22,SYD-OOL,Economy,3013.0
1987-06-29,SYD-OOL,Economy,3431.0
1987-07-06,SYD-OOL,Economy,3606.0
1987-07-13,SYD-OOL,Economy,2740.0
1987-07-20,SYD-OOL,Economy,2491.0
1987-07-27,SYD-OOL,Economy,2725.0
1987-08-03,SYD-OOL,Economy,3205.0
1987-08-10,SYD-OOL,Economy,3417.0
1987-08-17,SYD-OOL,Economy,4042.0
1987-08-24,SYD-OOL,Economy,3287.0
1987-08-31,SYD-OOL,Economy,3680.0
1987-09-07,SYD-OOL,Economy,3912.0
1987-09-21,SYD-OOL,Economy,4858.0
1987-09-28,SYD-OOL,Economy,5451.0
1987-10-05,SYD-OOL,Economy,4290.0
1987-10-12,SYD-OOL,Economy,4184.0
1987-10-19,SYD-OOL,Economy,4039.0
1987-10-26,SYD-OOL,Economy,4036.0
1987-11-02,SYD-OOL,Economy,3885.0
1987-11-09,SYD-OOL,Economy,3747.0
1987-11-16,SYD-OOL,Economy,3386.0
1987-11-23,SYD-OOL,Economy,3649.0
1987-11-30,SYD-OOL,Economy,3452.0
1987-12-07,SYD-OOL,Economy,3508.0
1987-12-14,SYD-OOL,Economy,4595.0
1987-12-21,SYD-OOL,Economy,5754.0
1987-12-28,SYD-OOL,Economy,6345.0
1988-01-04,SYD-OOL,Economy,5739.0
1988-01-11,SYD-OOL,Economy,5095.0
1988-01-18,SYD-OOL,Economy,4631.0
1988-01-25,SYD-OOL,Economy,3967.0
1988-02-01,SYD-OOL,Economy,3692.0
1988-02-08,SYD-OOL,Economy,4381.0
1988-02-15,SYD-OOL,Economy,3936.0
1988-02-22,SYD-OOL,Economy,3531.0
1988-02-29,SYD-OOL,Economy,3500.0
1988-03-07,SYD-OOL,Economy,3553.0
1988-03-14,SYD-OOL,Economy,3661.0
1988-03-21,SYD-OOL,Economy,5242.0
1988-03-28,SYD-OOL,Economy,4884.0
1988-04-04,SYD-OOL,Economy,3526.0
1988-04-11,SYD-OOL,Economy,3346.0
1988-04-18,SYD-OOL,Economy,3323.0
1988-04-25,SYD-OOL,Economy,3789.0
1988-05-02,SYD-OOL,Economy,3651.0
1988-05-09,SYD-OOL,Economy,4036.0
1988-05-16,SYD-OOL,Economy,3750.0
1988-05-23,SYD-OOL,Economy,3732.0
1988-05-30,SYD-OOL,Economy,3896.0
1988-06-06,SYD-OOL,Economy,4397.0
1988-06-13,SYD-OOL,Economy,4363.0
1988-06-20,SYD-OOL,Economy,4764.0
1988-06-27,SYD-OOL,Economy,5610.0
1988-07-04,SYD-OOL,Economy,5172.0
1988-07-11,SYD-OOL,Economy,4679.0
1988-07-18,SYD-OOL,Economy,4344.0
1988-07-25,SYD-OOL,Economy,4347.0
1988-08-01,SYD-OOL,Economy,4875.0
1988-08-08,SYD-OOL,Economy,4720.0
1988-08-15,SYD-OOL,Economy,5060.0
1988-08-22,SYD-OOL,Economy,4673.0
1988-08-29,SYD-OOL,Economy,4740.0
1988-09-05,SYD-OOL,Economy,5335.0
1988-09-12,SYD-OOL,Economy,5848.0
1988-09-19,SYD-OOL,Economy,6496.0
1988-09-26,SYD-OOL,Economy,5356.0
1988-10-03,SYD-OOL,Economy,5380.0
1988-10-10,SYD-OOL,Economy,4798.0
1988-10-17,SYD-OOL,Economy,4647.0
1988-10-24,SYD-OOL,Economy,4280.0
1988-10-31,SYD-OOL,Economy,4471.0
1988-11-07,SYD-OOL,Economy,4269.0
1988-11-14,SYD-OOL,Economy,4266.0
1988-11-21,SYD-OOL,Economy,4176.0
1988-11-28,SYD-OOL,Economy,3963.0
1988-12-05,SYD-OOL,Economy,4193.0
1988-12-12,SYD-OOL,Economy,4101.0
1988-12-19,SYD-OOL,Economy,5803.0
1988-12-26,SYD-OOL,Economy,6220.0
1989-01-02,SYD-OOL,Economy,5248.0
1989-01-09,SYD-OOL,Economy,4711.0
1989-01-16,SYD-OOL,Economy,4345.0
1989-01-23,SYD-OOL,Economy,3621.0
1989-01-30,SYD-OOL,Economy,4537.0
1989-02-06,SYD-OOL,Economy,4351.0
1989-02-13,SYD-OOL,Economy,3806.0
1989-02-20,SYD-OOL,Economy,4036.0
1989-02-27,SYD-OOL,Economy,3571.0
1989-03-06,SYD-OOL,Economy,3706.0
1989-03-13,SYD-OOL,Economy,5322.0
1989-03-20,SYD-OOL,Economy,5160.0
1989-03-27,SYD-OOL,Economy,3917.0
1989-04-03,SYD-OOL,Economy,3343.0
1989-04-10,SYD-OOL,Economy,2551.0
1989-04-17,SYD-OOL,Economy,3512.0
1989-04-24,SYD-OOL,Economy,3691.0
1989-05-01,SYD-OOL,Economy,2821.0
1989-05-08,SYD-OOL,Economy,3116.0
1989-05-15,SYD-OOL,Economy,3057.0
1989-05-22,SYD-OOL,Economy,2594.0
1989-05-29,SYD-OOL,Economy,3110.0
1989-06-05,SYD-OOL,Economy,3631.0
1989-06-12,SYD-OOL,Economy,3501.0
1989-06-19,SYD-OOL,Economy,3172.0
1989-06-26,SYD-OOL,Economy,3921.0
1989-07-03,SYD-OOL,Economy,3379.0
1989-07-10,SYD-OOL,Economy,2909.0
1989-07-17,SYD-OOL,Economy,2855.0
1989-07-24,SYD-OOL,Economy,3085.0
1989-07-31,SYD-OOL,Economy,3175.0
1989-08-07,SYD-OOL,Economy,2773.0
1989-08-14,SYD-OOL,Economy,1353.0
1989-08-21,SYD-OOL,Economy,0.0
1989-08-28,SYD-OOL,Economy,0.0
1989-09-04,SYD-OOL,Economy,0.0
1989-09-11,SYD-OOL,Economy,0.0
1989-09-18,SYD-OOL,Economy,0.0
1989-09-25,SYD-OOL,Economy,0.0
1989-10-02,SYD-OOL,Economy,0.0
1989-10-09,SYD-OOL,Economy,0.0
1989-10-16,SYD-OOL,Economy,0.0
1989-10-23,SYD-OOL,Economy,324.0
1989-10-30,SYD-OOL,Economy,0.0
1989-11-06,SYD-OOL,Economy,263.0
1989-11-13,SYD-OOL,Economy,680.0
1989-11-20,SYD-OOL,Economy,1282.0
1989-11-27,SYD-OOL,Economy,2093.0
1989-12-04,SYD-OOL,Economy,2293.0
1989-12-11,SYD-OOL,Economy,2533.0
1989-12-18,SYD-OOL,Economy,3207.0
1989-12-25,SYD-OOL,Economy,4692.0
1990-01-01,SYD-OOL,Economy,4739.0
1990-01-08,SYD-OOL,Economy,3841.0
1990-01-15,SYD-OOL,Economy,3752.0
1990-01-22,SYD-OOL,Economy,3728.0
1990-01-29,SYD-OOL,Economy,2956.0
1990-02-05,SYD-OOL,Economy,3146.0
1990-02-12,SYD-OOL,Economy,3085.0
1990-02-19,SYD-OOL,Economy,2808.0
1990-02-26,SYD-OOL,Economy,2458.0
1990-03-05,SYD-OOL,Economy,2343.0
1990-03-12,SYD-OOL,Economy,2364.0
1990-03-19,SYD-OOL,Economy,2391.0
1990-03-26,SYD-OOL,Economy,2786.0
1990-04-02,SYD-OOL,Economy,4388.0
1990-04-09,SYD-OOL,Economy,5270.0
1990-04-16,SYD-OOL,Economy,3519.0
1990-04-23,SYD-OOL,Economy,3716.0
1990-04-30,SYD-OOL,Economy,3101.0
1990-05-07,SYD-OOL,Economy,2970.0
1990-05-14,SYD-OOL,Economy,2802.0
1990-05-21,SYD-OOL,Economy,2523.0
1990-05-28,SYD-OOL,Economy,3280.0
1990-06-04,SYD-OOL,Economy,3176.0
1990-06-11,SYD-OOL,Economy,2738.0
1990-06-18,SYD-OOL,Economy,2849.0
1990-06-25,SYD-OOL,Economy,2942.0
1990-07-02,SYD-OOL,Economy,3477.0
1990-07-09,SYD-OOL,Economy,3509.0
1990-07-16,SYD-OOL,Economy,2476.0
1990-07-23,SYD-OOL,Economy,2637.0
1990-07-30,SYD-OOL,Economy,2603.0
1990-08-06,SYD-OOL,Economy,2869.0
1990-08-13,SYD-OOL,Economy,2621.0
1990-08-20,SYD-OOL,Economy,3040.0
1990-08-27,SYD-OOL,Economy,3295.0
1990-09-03,SYD-OOL,Economy,3685.0
1990-09-10,SYD-OOL,Economy,5005.0
1990-09-17,SYD-OOL,Economy,4622.0
1990-09-24,SYD-OOL,Economy,5115.0
1990-10-01,SYD-OOL,Economy,4005.0
1990-10-08,SYD-OOL,Economy,3994.0
1990-10-15,SYD-OOL,Economy,3696.0
1990-10-22,SYD-OOL,Economy,3634.0
1990-10-29,SYD-OOL,Economy,3402.0
1990-11-05,SYD-OOL,Economy,3672.0
1990-11-12,SYD-OOL,Economy,3462.0
1990-11-19,SYD-OOL,Economy,3589.0
1990-11-26,SYD-OOL,Economy,3931.0
1990-12-03,SYD-OOL,Economy,3932.0
1990-12-10,SYD-OOL,Economy,4540.0
1990-12-17,SYD-OOL,Economy,5962.0
1990-12-24,SYD-OOL,Economy,6091.0
1990-12-31,SYD-OOL,Economy,5732.0
1991-01-07,SYD-OOL,Economy,5320.0
1991-01-14,SYD-OOL,Economy,4778.0
1991-01-21,SYD-OOL,Economy,4051.0
1991-01-28,SYD-OOL,Economy,3421.0
1991-02-04,SYD-OOL,Economy,3207.0
1991-02-11,SYD-OOL,Economy,3468.0
1991-02-18,SYD-OOL,Economy,2929.0
1991-02-25,SYD-OOL,Economy,3060.0
1991-03-04,SYD-OOL,Economy,3383.0
1991-03-11,SYD-OOL,Economy,3574.0
1991-03-18,SYD-OOL,Economy,4369.0
1991-03-25,SYD-OOL,Economy,3517.0
1991-04-01,SYD-OOL,Economy,2782.0
1991-04-08,SYD-OOL,Economy,2776.0
1991-04-15,SYD-OOL,Economy,3206.0
1991-04-22,SYD-OOL,Economy,2968.0
1991-04-29,SYD-OOL,Economy,2884.0
1991-05-06,SYD-OOL,Economy,2845.0
1991-05-13,SYD-OOL,Economy,2854.0
1991-05-20,SYD-OOL,Economy,2657.0
1991-05-27,SYD-OOL,Economy,3077.0
1991-06-03,SYD-OOL,Economy,3673.0
1991-06-10,SYD-OOL,Economy,3491.0
1991-06-17,SYD-OOL,Economy,3696.0
1991-06-24,SYD-OOL,Economy,4378.0
1991-07-01,SYD-OOL,Economy,4591.0
1991-07-08,SYD-OOL,Economy,4353.0
1991-07-15,SYD-OOL,Economy,3770.0
1991-07-22,SYD-OOL,Economy,3401.0
1991-07-29,SYD-OOL,Economy,3347.0
1991-08-05,SYD-OOL,Economy,3923.0
1991-08-12,SYD-OOL,Economy,3903.0
1991-08-19,SYD-OOL,Economy,4597.0
1991-08-26,SYD-OOL,Economy,4916.0
1991-09-02,SYD-OOL,Economy,4331.0
1991-09-09,SYD-OOL,Economy,4018.0
1991-09-16,SYD-OOL,Economy,5672.0
1991-09-23,SYD-OOL,Economy,5471.0
1991-09-30,SYD-OOL,Economy,6145.0
1991-10-07,SYD-OOL,Economy,5860.0
1991-10-14,SYD-OOL,Economy,5241.0
1991-10-21,SYD-OOL,Economy,4923.0
1991-10-28,SYD-OOL,Economy,5118.0
1991-11-04,SYD-OOL,Economy,5145.0
1991-11-11,SYD-OOL,Economy,5259.0
1991-11-18,SYD-OOL,Economy,5681.0
1991-11-25,SYD-OOL,Economy,5756.0
1991-12-02,SYD-OOL,Economy,5737.0
1991-12-09,SYD-OOL,Economy,6104.0
1991-12-16,SYD-OOL,Economy,7120.0
1991-12-23,SYD-OOL,Economy,7573.0
1991-12-30,SYD-OOL,Economy,6971.0
1992-01-06,SYD-OOL,Economy,5679.0
1992-01-13,SYD-OOL,Economy,5521.0
1992-01-20,SYD-OOL,Economy,4052.0
1992-01-27,SYD-OOL,Economy,4649.0
1992-02-03,SYD-OOL,Economy,4246.0
1992-02-10,SYD-OOL,Economy,3930.0
1992-02-17,SYD-OOL,Economy,3952.0
1992-02-24,SYD-OOL,Economy,3714.0
1992-03-02,SYD-OOL,Economy,3816.0
1992-03-09,SYD-OOL,Economy,3868.0
1992-03-16,SYD-OOL,Economy,3738.0
1992-03-23,SYD-OOL,Economy,3158.0
1992-03-30,SYD-OOL,Economy,4147.0
1992-04-06,SYD-OOL,Economy,4595.0
1992-04-13,SYD-OOL,Economy,4061.0
1992-04-20,SYD-OOL,Economy,3734.0
1992-04-27,SYD-OOL,Economy,3646.0
1992-05-04,SYD-OOL,Economy,4760.0
1992-05-11,SYD-OOL,Economy,4444.0
1992-05-18,SYD-OOL,Economy,4027.0
1992-05-25,SYD-OOL,Economy,4088.0
1992-06-01,SYD-OOL,Economy,4360.0
1992-06-08,SYD-OOL,Economy,4121.0
1992-06-15,SYD-OOL,Economy,4776.0
1992-06-22,SYD-OOL,Economy,4914.0
1992-06-29,SYD-OOL,Economy,5383.0
1992-07-06,SYD-OOL,Economy,5556.0
1992-07-13,SYD-OOL,Economy,5454.0
1992-07-20,SYD-OOL,Economy,4563.0
1992-07-27,SYD-OOL,Economy,4986.0
1992-08-03,SYD-OOL,Economy,5054.0
1992-08-10,SYD-OOL,Economy,5171.0
1992-08-17,SYD-OOL,Economy,5874.0
1992-08-24,SYD-OOL,Economy,5282.0
1992-08-31,SYD-OOL,Economy,5519.0
1992-09-07,SYD-OOL,Economy,6086.0
1992-09-14,SYD-OOL,Economy,5824.0
1992-09-21,SYD-OOL,Economy,6960.0
1992-09-28,SYD-OOL,Economy,6817.0
1992-10-05,SYD-OOL,Economy,6001.0
1992-10-12,SYD-OOL,Economy,4733.0
1992-10-19,SYD-OOL,Economy,5740.0
1992-10-26,SYD-OOL,Economy,5844.0
1992-11-02,SYD-OOL,Economy,6155.0
1992-11-09,SYD-OOL,Economy,5926.0
1992-11-16,SYD-OOL,Economy,6334.0
1987-06-22,SYD-OOL,First,163.0
1987-06-29,SYD-OOL,First,159.0
1987-07-06,SYD-OOL,First,181.0
1987-07-13,SYD-OOL,First,163.0
1987-07-20,SYD-OOL,First,106.0
1987-07-27,SYD-OOL,First,137.0
1987-08-03,SYD-OOL,First,192.0
1987-08-10,SYD-OOL,First,168.0
1987-08-17,SYD-OOL,First,203.0
1987-08-24,SYD-OOL,First,176.0
1987-08-31,SYD-OOL,First,168.0
1987-09-07,SYD-OOL,First,211.0
1987-09-21,SYD-OOL,First,285.0
1987-09-28,SYD-OOL,First,229.0
1987-10-05,SYD-OOL,First,193.0
1987-10-12,SYD-OOL,First,229.0
1987-10-19,SYD-OOL,First,240.0
1987-10-26,SYD-OOL,First,209.0
1987-11-02,SYD-OOL,First,161.0
1987-11-09,SYD-OOL,First,181.0
1987-11-16,SYD-OOL,First,209.0
1987-11-23,SYD-OOL,First,199.0
1987-11-30,SYD-OOL,First,207.0
1987-12-07,SYD-OOL,First,195.0
1987-12-14,SYD-OOL,First,221.0
1987-12-21,SYD-OOL,First,242.0
1987-12-28,SYD-OOL,First,373.0
1988-01-04,SYD-OOL,First,361.0
1988-01-11,SYD-OOL,First,220.0
1988-01-18,SYD-OOL,First,216.0
1988-01-25,SYD-OOL,First,188.0
1988-02-01,SYD-OOL,First,219.0
1988-02-08,SYD-OOL,First,183.0
1988-02-15,SYD-OOL,First,165.0
1988-02-22,SYD-OOL,First,214.0
1988-02-29,SYD-OOL,First,176.0
1988-03-07,SYD-OOL,First,171.0
1988-03-14,SYD-OOL,First,183.0
1988-03-21,SYD-OOL,First,292.0
1988-03-28,SYD-OOL,First,241.0
1988-04-04,SYD-OOL,First,154.0
1988-04-11,SYD-OOL,First,218.0
1988-04-18,SYD-OOL,First,150.0
1988-04-25,SYD-OOL,First,245.0
1988-05-02,SYD-OOL,First,143.0
1988-05-09,SYD-OOL,First,155.0
1988-05-16,SYD-OOL,First,171.0
1988-05-23,SYD-OOL,First,177.0
1988-05-30,SYD-OOL,First,208.0
1988-06-06,SYD-OOL,First,225.0
1988-06-13,SYD-OOL,First,172.0
1988-06-20,SYD-OOL,First,185.0
1988-06-27,SYD-OOL,First,233.0
1988-07-04,SYD-OOL,First,245.0
1988-07-11,SYD-OOL,First,227.0
1988-07-18,SYD-OOL,First,271.0
1988-07-25,SYD-OOL,First,196.0
1988-08-01,SYD-OOL,First,240.0
1988-08-08,SYD-OOL,First,168.0
1988-08-15,SYD-OOL,First,221.0
1988-08-22,SYD-OOL,First,210.0
1988-08-29,SYD-OOL,First,200.0
1988-09-05,SYD-OOL,First,224.0
1988-09-12,SYD-OOL,First,217.0
1988-09-19,SYD-OOL,First,202.0
1988-09-26,SYD-OOL,First,171.0
1988-10-03,SYD-OOL,First,205.0
1988-10-10,SYD-OOL,First,182.0
1988-10-17,SYD-OOL,First,198.0
1988-10-24,SYD-OOL,First,204.0
1988-10-31,SYD-OOL,First,300.0
1988-11-07,SYD-OOL,First,235.0
1988-11-14,SYD-OOL,First,326.0
1988-11-21,SYD-OOL,First,262.0
1988-11-28,SYD-OOL,First,313.0
1988-12-05,SYD-OOL,First,201.0
1988-12-12,SYD-OOL,First,202.0
1988-12-19,SYD-OOL,First,219.0
1988-12-26,SYD-OOL,First,316.0
1989-01-02,SYD-OOL,First,302.0
1989-01-09,SYD-OOL,First,334.0
1989-01-16,SYD-OOL,First,254.0
1989-01-23,SYD-OOL,First,174.0
1989-01-30,SYD-OOL,First,196.0
1989-02-06,SYD-OOL,First,246.0
1989-02-13,SYD-OOL,First,193.0
1989-02-20,SYD-OOL,First,203.0
1989-02-27,SYD-OOL,First,197.0
1989-03-06,SYD-OOL,First,193.0
1989-03-13,SYD-OOL,First,239.0
1989-03-20,SYD-OOL,First,211.0
1989-03-27,SYD-OOL,First,206.0
1989-04-03,SYD-OOL,First,231.0
1989-04-10,SYD-OOL,First,191.0
1989-04-17,SYD-OOL,First,254.0
1989-04-24,SYD-OOL,First,291.0
1989-05-01,SYD-OOL,First,197.0
1989-05-08,SYD-OOL,First,223.0
1989-05-15,SYD-OOL,First,182.0
1989-05-22,SYD-OOL,First,187.0
1989-05-29,SYD-OOL,First,233.0
1989-06-05,SYD-OOL,First,274.0
1989-06-12,SYD-OOL,First,199.0
1989-06-19,SYD-OOL,First,199.0
1989-06-26,SYD-OOL,First,233.0
1989-07-03,SYD-OOL,First,186.0
1989-07-10,SYD-OOL,First,170.0
1989-07-17,SYD-OOL,First,155.0
1989-07-24,SYD-OOL,First,146.0
1989-07-31,SYD-OOL,First,146.0
1989-08-07,SYD-OOL,First,131.0
1989-08-14,SYD-OOL,First,58.0
1989-08-21,SYD-OOL,First,0.0
1989-08-28,SYD-OOL,First,0.0
1989-09-04,SYD-OOL,First,0.0
1989-09-11,SYD-OOL,First,0.0
1989-09-18,SYD-OOL,First,0.0
1989-09-25,SYD-OOL,First,0.0
1989-10-02,SYD-OOL,First,0.0
1989-10-09,SYD-OOL,First,0.0
1989-10-16,SYD-OOL,First,0.0
1989-10-23,SYD-OOL,First,18.0
1989-10-30,SYD-OOL,First,0.0
1989-11-06,SYD-OOL,First,4.0
1989-11-13,SYD-OOL,First,41.0
1989-11-20,SYD-OOL,First,10.0
1989-11-27,SYD-OOL,First,31.0
1989-12-04,SYD-OOL,First,36.0
1989-12-11,SYD-OOL,First,36.0
1989-12-18,SYD-OOL,First,59.0
1989-12-25,SYD-OOL,First,24.0
1990-01-01,SYD-OOL,First,40.0
1990-01-08,SYD-OOL,First,50.0
1990-01-15,SYD-OOL,First,103.0
1990-01-22,SYD-OOL,First,113.0
1990-01-29,SYD-OOL,First,109.0
1990-02-05,SYD-OOL,First,98.0
1990-02-12,SYD-OOL,First,98.0
1990-02-19,SYD-OOL,First,131.0
1990-02-26,SYD-OOL,First,107.0
1990-03-05,SYD-OOL,First,126.0
1990-03-12,SYD-OOL,First,95.0
1990-03-19,SYD-OOL,First,111.0
1990-03-26,SYD-OOL,First,150.0
1990-04-02,SYD-OOL,First,176.0
1990-04-09,SYD-OOL,First,248.0
1990-04-16,SYD-OOL,First,148.0
1990-04-23,SYD-OOL,First,182.0
1990-04-30,SYD-OOL,First,185.0
1990-05-07,SYD-OOL,First,159.0
1990-05-14,SYD-OOL,First,130.0
1990-05-21,SYD-OOL,First,101.0
1990-05-28,SYD-OOL,First,196.0
1990-06-04,SYD-OOL,First,175.0
1990-06-11,SYD-OOL,First,130.0
1990-06-18,SYD-OOL,First,132.0
1990-06-25,SYD-OOL,First,98.0
1990-07-02,SYD-OOL,First,154.0
1990-07-09,SYD-OOL,First,172.0
1990-07-16,SYD-OOL,First,109.0
1990-07-23,SYD-OOL,First,107.0
1990-07-30,SYD-OOL,First,89.0
1990-08-06,SYD-OOL,First,111.0
1990-08-13,SYD-OOL,First,88.0
1990-08-20,SYD-OOL,First,97.0
1990-08-27,SYD-OOL,First,102.0
1990-09-03,SYD-OOL,First,100.0
1990-09-10,SYD-OOL,First,121.0
1990-09-17,SYD-OOL,First,145.0
1990-09-24,SYD-OOL,First,164.0
1990-10-01,SYD-OOL,First,149.0
1990-10-08,SYD-OOL,First,126.0
1990-10-15,SYD-OOL,First,159.0
1990-10-22,SYD-OOL,First,113.0
1990-10-29,SYD-OOL,First,161.0
1990-11-05,SYD-OOL,First,140.0
1990-11-12,SYD-OOL,First,148.0
1990-11-19,SYD-OOL,First,159.0
1990-11-26,SYD-OOL,First,69.0
1990-12-03,SYD-OOL,First,64.0
1990-12-10,SYD-OOL,First,114.0
1990-12-17,SYD-OOL,First,132.0
1990-12-24,SYD-OOL,First,111.0
1990-12-31,SYD-OOL,First,143.0
1991-01-07,SYD-OOL,First,152.0
1991-01-14,SYD-OOL,First,100.0
1991-01-21,SYD-OOL,First,86.0
1991-01-28,SYD-OOL,First,96.0
1991-02-04,SYD-OOL,First,117.0
1991-02-11,SYD-OOL,First,129.0
1991-02-18,SYD-OOL,First,143.0
1991-02-25,SYD-OOL,First,70.0
1991-03-04,SYD-OOL,First,133.0
1991-03-11,SYD-OOL,First,138.0
1991-03-18,SYD-OOL,First,105.0
1991-03-25,SYD-OOL,First,65.0
1991-04-01,SYD-OOL,First,99.0
1991-04-08,SYD-OOL,First,76.0
1991-04-15,SYD-OOL,First,101.0
1991-04-22,SYD-OOL,First,104.0
1991-04-29,SYD-OOL,First,69.0
1991-05-06,SYD-OOL,First,74.0
1991-05-13,SYD-OOL,First,83.0
1991-05-20,SYD-OOL,First,80.0
1991-05-27,SYD-OOL,First,121.0
1991-06-03,SYD-OOL,First,87.0
1991-06-10,SYD-OOL,First,76.0
1991-06-17,SYD-OOL,First,69.0
1991-06-24,SYD-OOL,First,74.0
1991-07-01,SYD-OOL,First,76.0
1991-07-08,SYD-OOL,First,80.0
1991-07-15,SYD-OOL,First,62.0
1991-07-22,SYD-OOL,First,71.0
1991-07-29,SYD-OOL,First,62.0
1991-08-05,SYD-OOL,First,72.0
1991-08-12,SYD-OOL,First,43.0
1991-08-19,SYD-OOL,First,72.0
1991-08-26,SYD-OOL,First,71.0
1991-09-02,SYD-OOL,First,54.0
1991-09-09,SYD-OOL,First,97.0
1991-09-16,SYD-OOL,First,73.0
1991-09-23,SYD-OOL,First,117.0
1991-09-30,SYD-OOL,First,75.0
1991-10-07,SYD-OOL,First,83.0
1991-10-14,SYD-OOL,First,66.0
1991-10-21,SYD-OOL,First,108.0
1991-10-28,SYD-OOL,First,124.0
1991-11-04,SYD-OOL,First,102.0
1991-11-11,SYD-OOL,First,92.0
1991-11-18,SYD-OOL,First,79.0
1991-11-25,SYD-OOL,First,68.0
1991-12-02,SYD-OOL,First,109.0
1991-12-09,SYD-OOL,First,49.0
1991-12-16,SYD-OOL,First,88.0
1991-12-23,SYD-OOL,First,95.0
1991-12-30,SYD-OOL,First,110.0
1992-01-06,SYD-OOL,First,101.0
1992-01-13,SYD-OOL,First,61.0
1992-01-20,SYD-OOL,First,65.0
1992-01-27,SYD-OOL,First,195.0
1992-02-03,SYD-OOL,First,206.0
1992-02-10,SYD-OOL,First,156.0
1992-02-17,SYD-OOL,First,170.0
1992-02-24,SYD-OOL,First,244.0
1992-03-02,SYD-OOL,First,268.0
1992-03-09,SYD-OOL,First,294.0
1992-03-16,SYD-OOL,First,270.0
1992-03-23,SYD-OOL,First,178.0
1992-03-30,SYD-OOL,First,247.0
1992-04-06,SYD-OOL,First,234.0
1992-04-13,SYD-OOL,First,232.0
1992-04-20,SYD-OOL,First,193.0
1992-04-27,SYD-OOL,First,190.0
1992-05-04,SYD-OOL,First,295.0
1992-05-11,SYD-OOL,First,286.0
1992-05-18,SYD-OOL,First,210.0
1992-05-25,SYD-OOL,First,207.0
1992-06-01,SYD-OOL,First,170.0
1992-06-08,SYD-OOL,First,148.0
1992-06-15,SYD-OOL,First,140.0
1992-06-22,SYD-OOL,First,125.0
1992-06-29,SYD-OOL,First,169.0
1992-07-06,SYD-OOL,First,188.0
1992-07-13,SYD-OOL,First,157.0
1992-07-20,SYD-OOL,First,108.0
1992-07-27,SYD-OOL,First,147.0
1992-08-03,SYD-OOL,First,158.0
1992-08-10,SYD-OOL,First,120.0
1992-08-17,SYD-OOL,First,146.0
1992-08-24,SYD-OOL,First,142.0
1992-08-31,SYD-OOL,First,144.0
1992-09-07,SYD-OOL,First,141.0
1992-09-14,SYD-OOL,First,156.0
1992-09-21,SYD-OOL,First,197.0
1992-09-28,SYD-OOL,First,186.0
1992-10-05,SYD-OOL,First,150.0
1992-10-12,SYD-OOL,First,119.0
1992-10-19,SYD-OOL,First,156.0
1992-10-26,SYD-OOL,First,198.0
1992-11-02,SYD-OOL,First,169.0
1992-11-09,SYD-OOL,First,210.0
1992-11-16,SYD-OOL,First,168.0
1989-07-10,SYD-PER,Business,240.0
1989-07-17,SYD-PER,Business,371.0
1989-07-24,SYD-PER,Business,324.0
1989-07-31,SYD-PER,Business,430.0
1989-08-07,SYD-PER,Business,287.0
1989-08-14,SYD-PER,Business,180.0
1989-08-21,SYD-PER,Business,0.0
1989-08-28,SYD-PER,Business,0.0
1989-09-04,SYD-PER,Business,0.0
1989-09-11,SYD-PER,Business,0.0
1989-09-18,SYD-PER,Business,0.0
1989-09-25,SYD-PER,Business,0.0
1989-10-02,SYD-PER,Business,0.0
1989-10-09,SYD-PER,Business,0.0
