Month,Animal,State,Count
1992-07-01,Sheep,Northern Territory,0.0
1992-08-01,Sheep,Northern Territory,0.0
1992-09-01,Sheep,Northern Territory,0.0
1992-10-01,Sheep,Northern Territory,0.0
1992-11-01,Sheep,Northern Territory,0.0
1992-12-01,Sheep,Northern Territory,0.0
1993-01-01,Sheep,Northern Territory,0.0
1993-02-01,Sheep,Northern Territory,0.0
1993-03-01,Sheep,Northern Territory,0.0
1993-04-01,Sheep,Northern Territory,0.0
1993-05-01,Sheep,Northern Territory,0.0
1993-06-01,Sheep,Northern Territory,0.0
1993-07-01,Sheep,Northern Territory,0.0
1993-08-01,Sheep,Northern Territory,0.0
1993-09-01,Sheep,Northern Territory,0.0
1993-10-01,Sheep,Northern Territory,0.0
1993-11-01,Sheep,Northern Territory,0.0
1993-12-01,Sheep,Northern Territory,0.0
1994-01-01,Sheep,Northern Territory,0.0
1994-02-01,Sheep,Northern Territory,0.0
1994-03-01,Sheep,Northern Territory,0.0
1994-04-01,Sheep,Northern Territory,0.0
1994-05-01,Sheep,Northern Territory,0.0
1994-06-01,Sheep,Northern Territory,0.0
1994-07-01,Sheep,Northern Territory,0.0
1994-08-01,Sheep,Northern Territory,0.0
1994-09-01,Sheep,Northern Territory,0.0
1994-10-01,Sheep,Northern Territory,0.0
1994-11-01,Sheep,Northern Territory,0.0
1994-12-01,Sheep,Northern Territory,0.0
1995-01-01,Sheep,Northern Territory,0.0
1995-02-01,Sheep,Northern Territory,0.0
1995-03-01,Sheep,Northern Territory,0.0
1995-04-01,Sheep,Northern Territory,0.0
1995-05-01,Sheep,Northern Territory,0.0
1995-06-01,Sheep,Northern Territory,0.0
1995-07-01,Sheep,Northern Territory,0.0
1995-08-01,Sheep,Northern Territory,0.0
1995-09-01,Sheep,Northern Territory,0.0
1995-10-01,Sheep,Northern Territory,0.0
1995-11-01,Sheep,Northern Territory,0.0
1995-12-01,Sheep,Northern Territory,0.0
1996-01-01,Sheep,Northern Territory,0.0
1996-02-01,Sheep,Northern Territory,0.0
1996-03-01,Sheep,Northern Territory,0.0
1996-04-01,Sheep,Northern Territory,0.0
1996-05-01,Sheep,Northern Territory,0.0
1996-06-01,Sheep,Northern Territory,0.0
1996-07-01,Sheep,Northern Territory,0.0
1996-08-01,Sheep,Northern Territory,0.0
1996-09-01,Sheep,Northern Territory,0.0
1996-10-01,Sheep,Northern Territory,0.0
1996-11-01,Sheep,Northern Territory,0.0
1996-12-01,Sheep,Northern Territory,0.0
1997-01-01,Sheep,Northern Territory,0.0
1997-02-01,Sheep,Northern Territory,0.0
1997-03-01,Sheep,Northern Territory,0.0
1997-04-01,Sheep,Northern Territory,0.0
1997-05-01,Sheep,Northern Territory,0.0
1997-06-01,Sheep,Northern Territory,0.0
1997-07-01,Sheep,Northern Territory,0.0
1997-08-01,Sheep,Northern Territory,0.0
1997-09-01,Sheep,Northern Territory,0.0
1997-10-01,Sheep,Northern Territory,0.0
1997-11-01,Sheep,Northern Territory,0.0
1997-12-01,Sheep,Northern Territory,0.0
1998-01-01,Sheep,Northern Territory,0.0
1998-02-01,Sheep,Northern Territory,0.0
1998-03-01,Sheep,Northern Territory,0.0
1998-04-01,Sheep,Northern Territory,0.0
1998-05-01,Sheep,Northern Territory,0.0
1998-06-01,Sheep,Northern Territory,0.0
1998-07-01,Sheep,Northern Territory,0.0
1998-08-01,Sheep,Northern Territory,0.0
1998-09-01,Sheep,Northern Territory,0.0
1998-10-01,Sheep,Northern Territory,0.0
1998-11-01,Sheep,Northern Territory,0.0
1998-12-01,Sheep,Northern Territory,0.0
1999-01-01,Sheep,Northern Territory,0.0
1999-02-01,Sheep,Northern Territory,0.0
1999-03-01,Sheep,Northern Territory,0.0
1999-04-01,Sheep,Northern Territory,0.0
1999-05-01,Sheep,Northern Territory,0.0
1999-06-01,Sheep,Northern Territory,0.0
1999-07-01,Sheep,Northern Territory,0.0
1999-08-01,Sheep,Northern Territory,0.0
1999-09-01,Sheep,Northern Territory,0.0
1999-10-01,Sheep,Northern Territory,0.0
1999-11-01,Sheep,Northern Territory,0.0
1999-12-01,Sheep,Northern Territory,0.0
2000-01-01,Sheep,Northern Territory,0.0
2000-02-01,Sheep,Northern Territory,0.0
2000-03-01,Sheep,Northern Territory,0.0
2000-04-01,Sheep,Northern Territory,0.0
2000-05-01,Sheep,Northern Territory,0.0
2000-06-01,Sheep,Northern Territory,0.0
2000-07-01,Sheep,Northern Territory,0.0
2000-08-01,Sheep,Northern Territory,0.0
2000-09-01,Sheep,Northern Territory,0.0
2000-10-01,Sheep,Northern Territory,0.0
2000-11-01,Sheep,Northern Territory,0.0
2000-12-01,Sheep,Northern Territory,0.0
2001-01-01,Sheep,Northern Territory,0.0
2001-02-01,Sheep,Northern Territory,0.0
2001-03-01,Sheep,Northern Territory,0.0
2001-04-01,Sheep,Northern Territory,0.0
2001-05-01,Sheep,Northern Territory,0.0
2001-06-01,Sheep,Northern Territory,0.0
2001-07-01,Sheep,Northern Territory,0.0
2001-08-01,Sheep,Northern Territory,0.0
2001-09-01,Sheep,Northern Territory,0.0
2001-10-01,Sheep,Northern Territory,0.0
2001-11-01,Sheep,Northern Territory,0.0
2001-12-01,Sheep,Northern Territory,0.0
2002-01-01,Sheep,Northern Territory,0.0
2002-02-01,Sheep,Northern Territory,0.0
2002-03-01,Sheep,Northern Territory,0.0
2002-04-01,Sheep,Northern Territory,0.0
2002-05-01,Sheep,Northern Territory,0.0
2002-06-01,Sheep,Northern Territory,0.0
2002-07-01,Sheep,Northern Territory,0.0
2002-08-01,Sheep,Northern Territory,0.0
2002-09-01,Sheep,Northern Territory,0.0
2002-10-01,Sheep,Northern Territory,0.0
2002-11-01,Sheep,Northern Territory,0.0
2002-12-01,Sheep,Northern Territory,0.0
2003-01-01,Sheep,Northern Territory,0.0
2003-02-01,Sheep,Northern Territory,0.0
2003-03-01,Sheep,Northern Territory,0.0
2003-04-01,Sheep,Northern Territory,0.0
2003-05-01,Sheep,Northern Territory,0.0
2003-06-01,Sheep,Northern Territory,0.0
2003-07-01,Sheep,Northern Territory,0.0
2003-08-01,Sheep,Northern Territory,0.0
2003-09-01,Sheep,Northern Territory,0.0
2003-10-01,Sheep,Northern Territory,0.0
2003-11-01,Sheep,Northern Territory,0.0
2003-12-01,Sheep,Northern Territory,0.0
2004-01-01,Sheep,Northern Territory,0.0
2004-02-01,Sheep,Northern Territory,0.0
2004-03-01,Sheep,Northern Territory,0.0
2004-04-01,Sheep,Northern Territory,0.0
2004-05-01,Sheep,Northern Territory,0.0
2004-06-01,Sheep,Northern Territory,0.0
2004-07-01,Sheep,Northern Territory,0.0
2004-08-01,Sheep,Northern Territory,0.0
2004-09-01,Sheep,Northern Territory,0.0
2004-10-01,Sheep,Northern Territory,0.0
2004-11-01,Sheep,Northern Territory,0.0
2004-12-01,Sheep,Northern Territory,0.0
2005-01-01,Sheep,Northern Territory,0.0
2005-02-01,Sheep,Northern Territory,0.0
2005-03-01,Sheep,Northern Territory,0.0
2005-04-01,Sheep,Northern Territory,0.0
2005-05-01,Sheep,Northern Territory,0.0
2005-06-01,Sheep,Northern Territory,0.0
2005-07-01,Sheep,Northern Territory,0.0
2005-08-01,Sheep,Northern Territory,0.0
2005-09-01,Sheep,Northern Territory,0.0
2005-10-01,Sheep,Northern Territory,0.0
2005-11-01,Sheep,Northern Territory,0.0
2005-12-01,Sheep,Northern Territory,0.0
2006-01-01,Sheep,Northern Territory,0.0
2006-02-01,Sheep,Northern Territory,0.0
2006-03-01,Sheep,Northern Territory,0.0
2006-04-01,Sheep,Northern Territory,0.0
2006-05-01,Sheep,Northern Territory,0.0
2006-06-01,Sheep,Northern Territory,0.0
2006-07-01,Sheep,Northern Territory,0.0
2006-08-01,Sheep,Northern Territory,0.0
2006-09-01,Sheep,Northern Territory,0.0
2006-10-01,Sheep,Northern Territory,0.0
2006-11-01,Sheep,Northern Territory,0.0
2006-12-01,Sheep,Northern Territory,0.0
2007-01-01,Sheep,Northern Territory,0.0
2007-02-01,Sheep,Northern Territory,0.0
2007-03-01,Sheep,Northern Territory,0.0
2007-04-01,Sheep,Northern Territory,0.0
2007-05-01,Sheep,Northern Territory,0.0
2007-06-01,Sheep,Northern Territory,0.0
2007-07-01,Sheep,Northern Territory,0.0
2007-08-01,Sheep,Northern Territory,0.0
2007-09-01,Sheep,Northern Territory,0.0
2007-10-01,Sheep,Northern Territory,0.0
2007-11-01,Sheep,Northern Territory,0.0
2007-12-01,Sheep,Northern Territory,0.0
2008-01-01,Sheep,Northern Territory,0.0
2008-02-01,Sheep,Northern Territory,0.0
2008-03-01,Sheep,Northern Territory,0.0
2008-04-01,Sheep,Northern Territory,0.0
2008-05-01,Sheep,Northern Territory,0.0
2008-06-01,Sheep,Northern Territory,0.0
2008-07-01,Sheep,Northern Territory,0.0
2008-08-01,Sheep,Northern Territory,0.0
2008-09-01,Sheep,Northern Territory,0.0
2008-10-01,Sheep,Northern Territory,0.0
2008-11-01,Sheep,Northern Territory,0.0
2008-12-01,Sheep,Northern Territory,0.0
2009-01-01,Sheep,Northern Territory,0.0
2009-02-01,Sheep,Northern Territory,0.0
2009-03-01,Sheep,Northern Territory,0.0
2009-04-01,Sheep,Northern Territory,0.0
2009-05-01,Sheep,Northern Territory,0.0
2009-06-01,Sheep,Northern Territory,0.0
2009-07-01,Sheep,Northern Territory,0.0
2009-08-01,Sheep,Northern Territory,0.0
2009-09-01,Sheep,Northern Territory,0.0
2009-10-01,Sheep,Northern Territory,0.0
2009-11-01,Sheep,Northern Territory,0.0
2009-12-01,Sheep,Northern Territory,0.0
2010-01-01,Sheep,Northern Territory,0.0
2010-02-01,Sheep,Northern Territory,0.0
2010-03-01,Sheep,Northern Territory,0.0
2010-04-01,Sheep,Northern Territory,0.0
2010-05-01,Sheep,Northern Territory,0.0
2010-06-01,Sheep,Northern Territory,0.0
2010-07-01,Sheep,Northern Territory,0.0
2010-08-01,Sheep,Northern Territory,0.0
2010-09-01,Sheep,Northern Territory,0.0
2010-10-01,Sheep,Northern Territory,0.0
2010-11-01,Sheep,Northern Territory,0.0
2010-12-01,Sheep,Northern Territory,0.0
2011-01-01,Sheep,Northern Territory,0.0
2011-02-01,Sheep,Northern Territory,0.0
2011-03-01,Sheep,Northern Territory,0.0
2011-04-01,Sheep,Northern Territory,0.0
2011-05-01,Sheep,Northern Territory,0.0
2011-06-01,Sheep,Northern Territory,0.0
2011-07-01,Sheep,Northern Territory,0.0
2011-08-01,Sheep,Northern Territory,0.0
2011-09-01,Sheep,Northern Territory,0.0
2011-10-01,Sheep,Northern Territory,0.0
2011-11-01,Sheep,Northern Territory,0.0
2011-12-01,Sheep,Northern Territory,0.0
2012-01-01,Sheep,Northern Territory,0.0
2012-02-01,Sheep,Northern Territory,0.0
2012-03-01,Sheep,Northern Territory,0.0
2012-04-01,Sheep,Northern Territory,0.0
2012-05-01,Sheep,Northern Territory,0.0
2012-06-01,Sheep,Northern Territory,0.0
2012-07-01,Sheep,Northern Territory,0.0
2012-08-01,Sheep,Northern Territory,0.0
2012-09-01,Sheep,Northern Territory,0.0
2012-10-01,Sheep,Northern Territory,0.0
2012-11-01,Sheep,Northern Territory,0.0
2012-12-01,Sheep,Northern Territory,0.0
2013-01-01,Sheep,Northern Territory,0.0
2013-02-01,Sheep,Northern Territory,0.0
2013-03-01,Sheep,Northern Territory,0.0
2013-04-01,Sheep,Northern Territory,0.0
2013-05-01,Sheep,Northern Territory,0.0
2013-06-01,Sheep,Northern Territory,0.0
2013-07-01,Sheep,Northern Territory,0.0
2013-08-01,Sheep,Northern Territory,0.0
2013-09-01,Sheep,Northern Territory,0.0
2013-10-01,Sheep,Northern Territory,0.0
2013-11-01,Sheep,Northern Territory,0.0
2013-12-01,Sheep,Northern Territory,0.0
2014-01-01,Sheep,Northern Territory,0.0
2014-02-01,Sheep,Northern Territory,0.0
2014-03-01,Sheep,Northern Territory,0.0
2014-04-01,Sheep,Northern Territory,0.0
2014-05-01,Sheep,Northern Territory,0.0
2014-06-01,Sheep,Northern Territory,0.0
2014-07-01,Sheep,Northern Territory,0.0
2014-08-01,Sheep,Northern Territory,0.0
2014-09-01,Sheep,Northern Territory,0.0
2014-10-01,Sheep,Northern Territory,0.0
2014-11-01,Sheep,Northern Territory,0.0
2014-12-01,Sheep,Northern Territory,0.0
2015-01-01,Sheep,Northern Territory,0.0
2015-02-01,Sheep,Northern Territory,0.0
2015-03-01,Sheep,Northern Territory,0.0
2015-04-01,Sheep,Northern Territory,0.0
2015-05-01,Sheep,Northern Territory,0.0
2015-06-01,Sheep,Northern Territory,0.0
2015-07-01,Sheep,Northern Territory,0.0
2015-08-01,Sheep,Northern Territory,0.0
2015-09-01,Sheep,Northern Territory,0.0
2015-10-01,Sheep,Northern Territory,0.0
2015-11-01,Sheep,Northern Territory,0.0
2015-12-01,Sheep,Northern Territory,0.0
2016-01-01,Sheep,Northern Territory,0.0
2016-02-01,Sheep,Northern Territory,0.0
2016-03-01,Sheep,Northern Territory,0.0
2016-04-01,Sheep,Northern Territory,0.0
2016-05-01,Sheep,Northern Territory,0.0
2016-06-01,Sheep,Northern Territory,0.0
2016-07-01,Sheep,Northern Territory,0.0
2016-08-01,Sheep,Northern Territory,0.0
2016-09-01,Sheep,Northern Territory,0.0
2016-10-01,Sheep,Northern Territory,0.0
2016-11-01,Sheep,Northern Territory,0.0
2016-12-01,Sheep,Northern Territory,0.0
2017-01-01,Sheep,Northern Territory,0.0
2017-02-01,Sheep,Northern Territory,0.0
2017-03-01,Sheep,Northern Territory,0.0
2017-04-01,Sheep,Northern Territory,0.0
2017-05-01,Sheep,Northern Territory,0.0
2017-06-01,Sheep,Northern Territory,0.0
2017-07-01,Sheep,Northern Territory,0.0
2017-08-01,Sheep,Northern Territory,0.0
2017-09-01,Sheep,Northern Territory,0.0
2017-10-01,Sheep,Northern Territory,0.0
2017-11-01,Sheep,Northern Territory,0.0
2017-12-01,Sheep,Northern Territory,0.0
2018-01-01,Sheep,Northern Territory,0.0
2018-02-01,Sheep,Northern Territory,0.0
2018-03-01,Sheep,Northern Territory,0.0
2018-04-01,Sheep,Northern Territory,0.0
2018-05-01,Sheep,Northern Territory,0.0
2018-06-01,Sheep,Northern Territory,0.0
2018-07-01,Sheep,Northern Territory,0.0
2018-08-01,Sheep,Northern Territory,0.0
2018-09-01,Sheep,Northern Territory,0.0
2018-10-01,Sheep,Northern Territory,0.0
2018-11-01,Sheep,Northern Territory,0.0
2018-12-01,Sheep,Northern Territory,0.0
1972-07-01,Sheep,Queensland,183600.0
1972-08-01,Sheep,Queensland,195700.0
1972-09-01,Sheep,Queensland,162200.0
1972-10-01,Sheep,Queensland,152500.0
1972-11-01,Sheep,Queensland,140400.0
1972-12-01,Sheep,Queensland,103700.0
1973-01-01,Sheep,Queensland,113300.0
1973-02-01,Sheep,Queensland,147700.0
1973-03-01,Sheep,Queensland,153700.0
1973-04-01,Sheep,Queensland,119900.0
1973-05-01,Sheep,Queensland,139600.0
1973-06-01,Sheep,Queensland,100300.0
1973-07-01,Sheep,Queensland,76000.0
1973-08-01,Sheep,Queensland,80600.0
1973-09-01,Sheep,Queensland,75500.0
1973-10-01,Sheep,Queensland,100300.0
1973-11-01,Sheep,Queensland,83700.0
1973-12-01,Sheep,Queensland,63200.0
1974-01-01,Sheep,Queensland,65300.0
1974-02-01,Sheep,Queensland,71800.0
1974-03-01,Sheep,Queensland,84400.0
1974-04-01,Sheep,Queensland,68500.0
1974-05-01,Sheep,Queensland,79800.0
1974-06-01,Sheep,Queensland,70700.0
1974-07-01,Sheep,Queensland,46900.0
1974-08-01,Sheep,Queensland,48000.0
1974-09-01,Sheep,Queensland,60700.0
1974-10-01,Sheep,Queensland,72300.0
1974-11-01,Sheep,Queensland,66800.0
1974-12-01,Sheep,Queensland,49900.0
1975-01-01,Sheep,Queensland,52100.0
1975-02-01,Sheep,Queensland,63700.0
1975-03-01,Sheep,Queensland,67900.0
1975-04-01,Sheep,Queensland,81100.0
1975-05-01,Sheep,Queensland,77600.0
1975-06-01,Sheep,Queensland,78100.0
1975-07-01,Sheep,Queensland,77100.0
1975-08-01,Sheep,Queensland,70400.0
1975-09-01,Sheep,Queensland,70500.0
1975-10-01,Sheep,Queensland,81500.0
1975-11-01,Sheep,Queensland,73300.0
1975-12-01,Sheep,Queensland,66600.0
1976-01-01,Sheep,Queensland,61000.0
1976-02-01,Sheep,Queensland,67700.0
1976-03-01,Sheep,Queensland,81400.0
1976-04-01,Sheep,Queensland,70200.0
1976-05-01,Sheep,Queensland,72300.0
1976-06-01,Sheep,Queensland,71700.0
1976-07-01,Sheep,Queensland,71000.0
1976-08-01,Sheep,Queensland,65900.0
1976-09-01,Sheep,Queensland,68500.0
1976-10-01,Sheep,Queensland,58900.0
1976-11-01,Sheep,Queensland,58500.0
1976-12-01,Sheep,Queensland,60900.0
1977-01-01,Sheep,Queensland,66300.0
1977-02-01,Sheep,Queensland,99400.0
1977-03-01,Sheep,Queensland,97300.0
1977-04-01,Sheep,Queensland,72700.0
1977-05-01,Sheep,Queensland,73200.0
1977-06-01,Sheep,Queensland,66100.0
1977-07-01,Sheep,Queensland,67300.0
1977-08-01,Sheep,Queensland,65600.0
1977-09-01,Sheep,Queensland,61500.0
1977-10-01,Sheep,Queensland,72800.0
1977-11-01,Sheep,Queensland,59700.0
1977-12-01,Sheep,Queensland,54300.0
1978-01-01,Sheep,Queensland,54400.0
1978-02-01,Sheep,Queensland,70500.0
1978-03-01,Sheep,Queensland,85200.0
1978-04-01,Sheep,Queensland,81100.0
1978-05-01,Sheep,Queensland,94000.0
1978-06-01,Sheep,Queensland,63000.0
1978-07-01,Sheep,Queensland,50700.0
1978-08-01,Sheep,Queensland,68200.0
1978-09-01,Sheep,Queensland,60500.0
1978-10-01,Sheep,Queensland,71400.0
1978-11-01,Sheep,Queensland,74800.0
1978-12-01,Sheep,Queensland,56100.0
1979-01-01,Sheep,Queensland,65400.00000000001
1979-02-01,Sheep,Queensland,70600.0
1979-03-01,Sheep,Queensland,76100.0
1979-04-01,Sheep,Queensland,73100.0
1979-05-01,Sheep,Queensland,109500.0
1979-06-01,Sheep,Queensland,87100.0
1979-07-01,Sheep,Queensland,74400.0
1979-08-01,Sheep,Queensland,77200.0
1979-09-01,Sheep,Queensland,73100.0
1979-10-01,Sheep,Queensland,52500.0
1979-11-01,Sheep,Queensland,50100.0
1979-12-01,Sheep,Queensland,41400.0
1980-01-01,Sheep,Queensland,55500.0
1980-02-01,Sheep,Queensland,74100.0
1980-03-01,Sheep,Queensland,87900.0
1980-04-01,Sheep,Queensland,88200.0
1980-05-01,Sheep,Queensland,71400.0
1980-06-01,Sheep,Queensland,52600.0
1980-07-01,Sheep,Queensland,53800.0
1980-08-01,Sheep,Queensland,39400.0
1980-09-01,Sheep,Queensland,49100.0
1980-10-01,Sheep,Queensland,56200.0
1980-11-01,Sheep,Queensland,47200.0
1980-12-01,Sheep,Queensland,39500.0
1981-01-01,Sheep,Queensland,53700.0
1981-02-01,Sheep,Queensland,71800.0
1981-03-01,Sheep,Queensland,82500.0
1981-04-01,Sheep,Queensland,86300.0
1981-05-01,Sheep,Queensland,80500.0
1981-06-01,Sheep,Queensland,45600.0
1981-07-01,Sheep,Queensland,41700.0
1981-08-01,Sheep,Queensland,38100.0
1981-09-01,Sheep,Queensland,54200.0
1981-10-01,Sheep,Queensland,56200.0
1981-11-01,Sheep,Queensland,38500.0
1981-12-01,Sheep,Queensland,32000.0
1982-01-01,Sheep,Queensland,35400.0
1982-02-01,Sheep,Queensland,47200.0
1982-03-01,Sheep,Queensland,54500.0
1982-04-01,Sheep,Queensland,47000.0
1982-05-01,Sheep,Queensland,62600.0
1982-06-01,Sheep,Queensland,70500.0
1982-07-01,Sheep,Queensland,57300.0
1982-08-01,Sheep,Queensland,43000.0
1982-09-01,Sheep,Queensland,57400.0
1982-10-01,Sheep,Queensland,47600.0
1982-11-01,Sheep,Queensland,70500.0
1982-12-01,Sheep,Queensland,54700.0
1983-01-01,Sheep,Queensland,27900.0
1983-02-01,Sheep,Queensland,57200.0
1983-03-01,Sheep,Queensland,71700.0
1983-04-01,Sheep,Queensland,52900.0
1983-05-01,Sheep,Queensland,39800.0
1983-06-01,Sheep,Queensland,31800.0
1983-07-01,Sheep,Queensland,35900.0
1983-08-01,Sheep,Queensland,40100.0
1983-09-01,Sheep,Queensland,43600.0
1983-10-01,Sheep,Queensland,37400.0
1983-11-01,Sheep,Queensland,32600.0
1983-12-01,Sheep,Queensland,25300.0
1984-01-01,Sheep,Queensland,20800.0
1984-02-01,Sheep,Queensland,27900.0
1984-03-01,Sheep,Queensland,33800.0
1984-04-01,Sheep,Queensland,42400.0
1984-05-01,Sheep,Queensland,50300.0
1984-06-01,Sheep,Queensland,37800.0
1984-07-01,Sheep,Queensland,21000.0
1984-08-01,Sheep,Queensland,22700.0
1984-09-01,Sheep,Queensland,28500.0
1984-10-01,Sheep,Queensland,29100.0
1984-11-01,Sheep,Queensland,33900.0
1984-12-01,Sheep,Queensland,22300.0
1985-01-01,Sheep,Queensland,27500.0
1985-02-01,Sheep,Queensland,28600.0
1985-03-01,Sheep,Queensland,38000.0
1985-04-01,Sheep,Queensland,40700.0
1985-05-01,Sheep,Queensland,53000.0
1985-06-01,Sheep,Queensland,31100.0
1985-07-01,Sheep,Queensland,28800.0
1985-08-01,Sheep,Queensland,29700.0
1985-09-01,Sheep,Queensland,47000.0
1985-10-01,Sheep,Queensland,37200.0
1985-11-01,Sheep,Queensland,36800.0
1985-12-01,Sheep,Queensland,33900.0
1986-01-01,Sheep,Queensland,31900.0
1986-02-01,Sheep,Queensland,57100.0
1986-03-01,Sheep,Queensland,56500.0
1986-04-01,Sheep,Queensland,58900.0
1986-05-01,Sheep,Queensland,50200.0
1986-06-01,Sheep,Queensland,56800.0
1986-07-01,Sheep,Queensland,52400.0
1986-08-01,Sheep,Queensland,57500.0
1986-09-01,Sheep,Queensland,44400.0
1986-10-01,Sheep,Queensland,56800.0
1986-11-01,Sheep,Queensland,62500.0
1986-12-01,Sheep,Queensland,41200.0
1987-01-01,Sheep,Queensland,45400.0
1987-02-01,Sheep,Queensland,60800.0
1987-03-01,Sheep,Queensland,71400.0
1987-04-01,Sheep,Queensland,78500.0
1987-05-01,Sheep,Queensland,73000.0
1987-06-01,Sheep,Queensland,56900.0
1987-07-01,Sheep,Queensland,54500.0
1987-08-01,Sheep,Queensland,46700.0
1987-09-01,Sheep,Queensland,56700.0
1987-10-01,Sheep,Queensland,83000.0
1987-11-01,Sheep,Queensland,62100.0
1987-12-01,Sheep,Queensland,49800.0
1988-01-01,Sheep,Queensland,45800.0
1988-02-01,Sheep,Queensland,63000.0
1988-03-01,Sheep,Queensland,64599.99999999999
1988-04-01,Sheep,Queensland,67100.0
1988-05-01,Sheep,Queensland,52300.0
1988-06-01,Sheep,Queensland,50300.0
1988-07-01,Sheep,Queensland,49600.0
1988-08-01,Sheep,Queensland,51400.0
1988-09-01,Sheep,Queensland,59000.0
1988-10-01,Sheep,Queensland,48400.0
1988-11-01,Sheep,Queensland,46300.0
1988-12-01,Sheep,Queensland,39900.0
1989-01-01,Sheep,Queensland,33800.0
